user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
ACN2347,23.0,45.0,18.0,25.0,26.0,-16.1494666667,-20.8022533333,15,6,9,19,-17.908,-19.7612,3,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-7.26,-12.094,
JIN3522,43.0,44.0,42.0,10.0,34.0,-12.342,-18.0060222222,11,7,14,11,-11.616,-16.8024,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-9.196,-21.5244,
JHF1278,50.0,44.0,44.0,38.0,38.0,-15.2621333333,-20.3929866667,6,2,6,7,-18.392,-22.2488,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-19.36,-18.904,
CPR1800,31.0,34.0,39.0,33.0,25.0,-13.5116666667,-20.9338333333,5,3,7,6,-12.342,-22.7438,1,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-11.132,-25.2348,
KLZ0507,30.0,16.0,32.0,22.0,28.0,-15.1422857143,-18.9177714286,7,3,6,9,-16.456,-19.8384,0,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-7.744,-8.0816,
JWW2765,45.0,19.0,35.0,17.0,36.0,-14.7862,-18.41918,12,7,10,10,-15.488,-16.9432,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-17.424,-20.9136,
WOV3040,34.0,35.0,18.0,35.0,36.0,-14.6168,-18.52352,12,5,9,9,-16.456,-16.9784,0,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,15,-8.712,-12.0168,
ADM1894,42.0,43.0,20.0,30.0,36.0,-14.1124210526,-23.2700210526,5,3,10,10,-13.068,-26.3452,2,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-10.648,-26.6472,
EAM3642,21.0,45.0,19.0,18.0,25.0,-14.1528275862,-21.4222344828,11,8,18,12,-12.1,-23.45,3,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-9.68,-24.792,
KGB0500,50.0,43.0,45.0,44.0,30.0,-14.2088571429,-17.8159714286,8,4,7,8,-15.488,-16.9432,0,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-7.744,-8.0816,
NAH3759,32.0,40.0,17.0,33.0,28.0,-14.6652,-18.6509466667,16,10,16,12,-14.762,-17.2418,0,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-18.876,-21.3564,
NSM2805,33.0,43.0,10.0,18.0,36.0,-15.004,-20.0022666667,15,5,13,21,-17.908,-20.5412,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-19.36,-18.904,
DBV2736,41.0,24.0,38.0,10.0,33.0,-14.883,-15.9267,15,7,8,13,-17.424,-15.4536,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-4.84,-8.756,
IEG2687,16.0,15.0,24.0,11.0,34.0,-17.5622857143,-19.5814857143,8,3,4,7,-19.118,-17.0102,1,-15.8702675159,-20.1218140127,75,32,60,86,-17.424,-20.9136,6,18,-20.328,-16.5992,
SKE3262,43.0,40.0,20.0,18.0,24.0,-15.5389473684,-19.0524210526,10,6,7,13,-17.424,-15.7136,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-10.164,-11.4196,
TAB1870,46.0,30.0,49.0,16.0,31.0,-14.8346,-18.90194,12,6,9,7,-16.94,-18.426,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-19.844,-12.8116,
DNB2574,41.0,42.0,10.0,41.0,39.0,-16.6288571429,-19.0368285714,9,2,4,7,-18.876,-18.2364,2,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-17.424,-28.7136,
RRH3057,43.0,24.0,13.0,40.0,39.0,-15.4234666667,-19.6101866667,7,5,7,6,-17.424,-20.9136,1,-14.0493211009,-18.954187156,60,38,65,51,-12.584,-17.3576,9,18,-18.392,-25.8888,
WNW2002,40.0,38.0,13.0,36.0,25.0,-14.3022,-18.45358,13,6,10,9,-14.278,-16.5742,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-12.1,-16.69,
HBC1540,45.0,41.0,25.0,18.0,29.0,-14.9798,-19.85622,9,5,11,8,-14.52,-21.588,1,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-9.68,-10.752,
DRF1498,26.0,17.0,46.0,17.0,31.0,-16.1757894737,-20.5055789474,9,2,9,9,-16.456,-23.7384,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-10.164,-12.4596,
SAH2292,41.0,18.0,14.0,22.0,31.0,-15.1653333333,-18.6821333333,18,10,13,13,-16.698,-18.0922,4,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-20.812,-27.1468,
FKA0393,26.0,39.0,19.0,20.0,30.0,-15.972,-19.4828,18,7,11,15,-17.666,-17.8674,3,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-8.712,-10.4568,
CJH2921,29.0,17.0,26.0,30.0,37.0,-13.552,-21.6048,9,7,15,16,-14.036,-23.5204,5,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-21.78,-18.082,
SBM2719,20.0,34.0,10.0,50.0,23.0,-14.1005333333,-17.7507466667,11,6,8,8,-12.1,-14.61,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-20.328,-29.0792,
MWK3854,30.0,41.0,17.0,23.0,35.0,-15.5917142857,-20.7634,6,2,6,6,-18.392,-22.7688,1,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-13.068,-25.3052,
CMH2342,20.0,21.0,22.0,45.0,28.0,-15.6654666667,-19.8226533333,16,7,13,15,-16.94,-18.946,2,-15.6659027027,-20.6753989189,81,34,72,93,-17.424,-21.9536,11,18,-10.164,-16.6196,
QFP3467,40.0,23.0,40.0,41.0,28.0,-15.3544827586,-19.1886896552,16,8,14,17,-16.456,-17.4984,1,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-14.52,-27.308,
CQC0997,44.0,36.0,17.0,17.0,31.0,-14.5737777778,-18.9466222222,9,5,9,8,-15.972,-18.6508,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-8.228,-23.8292,
AJH3517,32.0,38.0,16.0,27.0,25.0,-11.8234285714,-18.7970857143,8,6,11,9,-9.922,-16.5458,2,-14.0493211009,-18.954187156,60,38,65,51,-12.584,-17.3576,9,18,-21.78,-11.842,
BGA0892,42.0,38.0,48.0,20.0,34.0,-15.1208275862,-20.462262069,13,7,12,15,-16.456,-22.1784,0,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-8.228,-11.8692,
HGJ2592,16.0,25.0,24.0,35.0,33.0,-15.5252307692,-17.7745538462,8,2,5,5,-17.424,-17.7936,0,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-18.392,-17.5688,
GYH3476,19.0,18.0,39.0,30.0,25.0,-13.9876,-17.78564,14,7,11,13,-13.552,-16.3528,4,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-9.68,-27.392,
DHC1989,47.0,50.0,31.0,10.0,23.0,-14.0118,-19.04102,12,6,10,9,-14.278,-17.6142,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-12.1,-16.69,
RHB1721,41.0,25.0,43.0,25.0,29.0,-14.6168,-18.83552,12,5,9,9,-16.456,-17.4984,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-9.68,-27.392,
OGW0251,46.0,20.0,15.0,19.0,28.0,-14.1888421053,-20.5291157895,6,4,10,9,-14.52,-20.028,5,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-21.296,-18.9744,
ABH0349,32.0,41.0,38.0,18.0,34.0,-15.0707586207,-20.4828551724,13,7,12,15,-16.456,-22.1784,0,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-8.228,-11.8692,
BBH2509,42.0,38.0,50.0,23.0,27.0,-15.9182222222,-16.2366222222,8,4,5,2,-14.52,-14.828,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-21.296,-18.9744,
KSO2224,37.0,39.0,27.0,20.0,34.0,-13.7856551724,-20.8799172414,11,8,19,14,-12.1,-21.89,3,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-19.36,-21.504,
CDM2075,20.0,13.0,31.0,21.0,35.0,-15.2621333333,-20.9129866667,7,4,7,8,-17.424,-23.5136,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-19.844,-25.2916,
SQC2334,39.0,16.0,30.0,21.0,34.0,-15.7461333333,-20.2632533333,15,6,13,14,-16.94,-19.986,2,-15.6659027027,-20.6753989189,81,34,72,93,-17.424,-21.9536,11,18,-10.164,-16.6196,
JSB0783,36.0,43.0,19.0,47.0,31.0,-15.9374285714,-17.8974,9,4,5,9,-18.392,-16.2688,2,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-19.36,-25.664,
HJR3540,12.0,16.0,20.0,40.0,30.0,-13.0948888889,-17.3689555556,12,7,13,11,-13.31,-15.759,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-9.196,-21.5244,
ABP2003,12.0,44.0,35.0,20.0,27.0,-14.157,-18.8253,12,6,10,9,-14.278,-17.6142,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-12.1,-16.69,
LYS3814,11.0,38.0,26.0,40.0,38.0,-13.9714666667,-19.7913866667,13,8,16,15,-12.826,-22.1114,1,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-16.94,-30.646,
BQK2024,40.0,27.0,40.0,33.0,26.0,-14.5737777778,-21.3444,7,5,10,6,-14.278,-22.0342,1,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-18.876,-10.9564,
MMM2156,11.0,40.0,26.0,44.0,31.0,-16.1172,-19.89108,10,4,7,11,-17.908,-21.3212,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-9.196,-12.1644,
TQR3104,40.0,21.0,31.0,16.0,16.0,-16.577,-19.4073,12,4,8,7,-18.15,-18.795,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-21.296,-24.6944,
XUC1092,33.0,25.0,41.0,29.0,32.0,-14.2434285714,-21.7265142857,6,3,7,6,-15.488,-24.7432,0,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-10.164,-12.9796,
FDV1224,39.0,38.0,45.0,19.0,28.0,-13.9668571429,-18.8564571429,8,5,8,6,-11.616,-16.5424,0,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-22.264,-28.6296,
FDM1933,40.0,44.0,20.0,40.0,25.0,-15.7991428571,-19.4523714286,6,3,7,7,-16.214,-20.8046,1,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-14.52,-20.028,
CBL3631,42.0,18.0,35.0,20.0,29.0,-14.6034482759,-21.5237931034,11,7,17,12,-12.584,-23.5976,3,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-9.68,-24.792,
LFF1887,31.0,21.0,19.0,45.0,20.0,-14.6728421053,-23.0304,5,3,9,11,-16.456,-25.2984,2,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-10.648,-26.6472,
ATT0293,40.0,30.0,39.0,36.0,36.0,0,0,0,0,0,0,0,0,0,-15.972,-19.4308,4,3,4,3,-14.52,-17.948,0,18,-20.812,-17.7868,
EFJ1685,39.0,38.0,39.0,14.0,28.0,-13.552,-18.9796965517,14,8,16,12,-11.616,-19.1424,0,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-9.68,-13.872,
AOM1457,34.0,21.0,35.0,39.0,33.0,-14.3506,-18.91034,11,6,10,9,-15.972,-18.6508,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-6.292,-16.4788,
GDH2500,14.0,23.0,32.0,21.0,32.0,-13.4552,-20.7779466667,5,5,9,8,-11.616,-22.7824,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-17.424,-22.9936,
JSR3988,34.0,17.0,46.0,44.0,30.0,-14.872,-20.2535272727,10,4,10,11,-16.456,-22.1784,2,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-12.1,-22.41,
IOP1859,45.0,42.0,25.0,41.0,35.0,-17.3272,-16.25608,9,2,2,5,-18.634,-17.3826,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-18.876,-19.2764,
NJS2498,47.0,22.0,46.0,23.0,26.0,-13.4874666667,-20.7184533333,5,5,9,9,-11.616,-22.7824,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-17.424,-22.9936,
CSV3305,22.0,17.0,41.0,32.0,29.0,-15.3186,-20.53154,8,6,9,10,-16.456,-22.6984,2,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-23.232,-13.8448,
EMR3880,34.0,22.0,16.0,24.0,33.0,-13.1970666667,-20.76856,6,3,8,9,-11.132,-21.5948,0,-15.0598461538,-20.7476307692,48,21,45,58,-16.456,-21.1384,2,18,-6.776,-25.4664,
ZAF3065,39.0,36.0,40.0,30.0,25.0,-15.0362666667,-19.8387733333,7,5,8,7,-13.068,-19.5852,1,-14.0493211009,-18.954187156,60,38,65,51,-12.584,-17.3576,9,18,-18.392,-25.8888,
MFW0646,39.0,48.0,40.0,45.0,33.0,-15.5898947368,-20.4090105263,9,4,9,9,-17.424,-21.9536,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-8.228,-17.0692,
GYM1926,34.0,41.0,33.0,36.0,35.0,-13.9392,-20.16288,5,2,7,8,-16.456,-22.1784,0,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-17.908,-22.6212,
DFC3287,32.0,40.0,34.0,41.0,25.0,-14.6064285714,-20.0172142857,13,9,14,18,-15.488,-20.8432,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-20.328,-32.1992,
CAP1971,27.0,39.0,42.0,19.0,37.0,-13.2938666667,-22.15008,5,4,10,5,-11.616,-23.8224,1,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-15.972,-30.3508,
HBH2368,39.0,49.0,20.0,19.0,33.0,-16.0849333333,-20.8865733333,15,6,9,18,-17.908,-19.7612,3,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-7.26,-12.094,
VIB2070,20.0,21.0,17.0,24.0,31.0,-17.1658666667,-19.48288,7,3,4,9,-18.392,-21.2088,1,-15.8702675159,-20.1218140127,75,32,60,86,-17.424,-20.9136,6,18,-24.2,-22.98,
NHE3204,36.0,43.0,42.0,42.0,35.0,-15.6262857143,-19.0653714286,9,4,6,5,-16.94,-17.906,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,11,-19.36,-13.184,
BKM3611,38.0,43.0,19.0,33.0,29.0,-15.6574,-21.49286,8,2,7,7,-17.182,-23.4398,0,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-19.36,-24.624,
DAM2705,36.0,36.0,28.0,15.0,27.0,-13.8977142857,-17.1268,10,6,8,8,-13.794,-15.1266,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-19.36,-25.144,
KNM0423,49.0,30.0,17.0,39.0,32.0,-14.4393333333,-17.6807333333,19,12,17,18,-14.036,-16.2404,1,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,11,-21.296,-28.3344,
MDH3639,44.0,25.0,42.0,11.0,30.0,-14.4866206897,-21.6495448276,11,7,17,11,-12.584,-23.5976,3,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-9.68,-24.792,
BRN3289,26.0,21.0,42.0,20.0,31.0,-14.9348571429,-20.5073714286,12,8,13,17,-17.666,-22.2874,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-20.328,-32.1992,
BGA2301,37.0,34.0,35.0,25.0,27.0,-14.9072,-18.5514133333,18,11,14,14,-16.698,-17.3122,4,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-20.812,-27.1468,
SAB0817,34.0,38.0,41.0,34.0,31.0,-17.0418947368,-21.5907578947,7,3,5,10,-17.908,-22.1012,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-20.328,-22.8392,
SJY3732,36.0,43.0,29.0,25.0,25.0,-15.4379310345,-20.4872413793,13,4,10,11,-17.424,-20.9136,0,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-6.776,-17.6664,
TFB1229,45.0,21.0,31.0,21.0,26.0,-14.5545714286,-18.9614,8,4,7,6,-14.52,-17.428,0,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-22.264,-28.6296,
MFK0902,44.0,39.0,40.0,19.0,35.0,-15.104137931,-20.4751034483,13,7,12,15,-16.456,-22.1784,0,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-8.228,-11.8692,
MSH1269,16.0,42.0,42.0,37.0,24.0,-15.3266666667,-20.4473333333,6,2,6,8,-18.392,-22.2488,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-19.36,-18.904,
AMA2808,33.0,40.0,11.0,20.0,21.0,-15.0524,-19.98236,15,5,13,22,-17.908,-20.5412,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-19.36,-18.904,
PMG1376,26.0,46.0,24.0,30.0,14.0,-13.6165333333,-21.2778133333,5,2,8,10,-13.552,-22.3328,0,-15.8702675159,-20.1218140127,75,32,60,86,-17.424,-20.9136,6,18,-7.26,-21.454,
TNV3213,43.0,24.0,38.0,21.0,30.0,-16.2831428571,-20.0456857143,8,3,5,5,-17.908,-18.4612,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-19.36,-13.184,
PTO1063,44.0,39.0,36.0,19.0,33.0,-17.1183157895,-19.0140631579,11,4,7,8,-19.844,-18.0116,4,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-19.844,-19.0516,
KLP3864,33.0,20.0,40.0,22.0,35.0,-14.036,-19.1524,8,5,9,8,-12.584,-18.3976,2,-14.0493211009,-18.954187156,60,38,65,51,-12.584,-17.3576,9,18,-21.78,-14.962,
JHK3122,37.0,40.0,34.0,30.0,31.0,-13.9956666667,-21.6447666667,7,4,7,5,-13.552,-18.6928,0,-15.0598461538,-20.7476307692,48,21,45,58,-16.456,-21.1384,2,18,-8.228,-12.3892,
BAV0390,47.0,44.0,23.0,23.0,37.0,-15.8913333333,-19.4062,18,7,11,15,-17.666,-17.8674,2,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,16,-8.712,-10.4568,
DFH1681,26.0,19.0,37.0,36.0,24.0,-13.8691034483,-18.6819172414,15,8,15,12,-14.52,-18.988,0,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-9.68,-13.872,
LLG2714,33.0,25.0,28.0,35.0,30.0,-14.3909333333,-18.3593066667,11,6,7,7,-16.456,-15.9384,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-20.328,-29.0792,
TIJ1817,24.0,46.0,22.0,47.0,30.0,-13.6211428571,-19.8653142857,6,3,7,8,-15.004,-20.6956,1,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-6.776,-8.8264,
CAF1331,33.0,40.0,16.0,39.0,33.0,-14.2652631579,-18.9103157895,11,7,9,10,-16.94,-17.126,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-7.744,-12.7616,
VFM3223,12.0,24.0,15.0,22.0,19.0,-14.4508571429,-20.3412,7,3,6,11,-16.214,-20.8046,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-19.844,-17.4916,
NQO2712,32.0,48.0,10.0,23.0,25.0,-13.6488,-18.5489866667,10,6,8,8,-12.1,-14.61,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-20.328,-29.0792,
LBB0453,37.0,33.0,19.0,38.0,37.0,-15.2114285714,-21.0931428571,7,4,7,9,-16.214,-20.5446,0,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-19.844,-26.8516,
FXD3105,36.0,40.0,19.0,10.0,33.0,-16.1172,-19.42308,12,5,9,6,-16.94,-18.426,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-21.296,-24.6944,
CYO1575,47.0,34.0,43.0,47.0,40.0,-16.3955,-21.18495,10,6,9,11,-17.908,-23.4012,1,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-21.296,-24.6944,
EVO1522,40.0,44.0,22.0,16.0,32.0,-15.4073333333,-19.0852666667,19,9,12,16,-16.214,-17.6846,2,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-19.844,-15.9316,
FKJ1521,16.0,16.0,34.0,23.0,28.0,-15.8590666667,-19.1016933333,19,8,11,17,-16.94,-17.906,2,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-19.844,-15.9316,
HDC2132,49.0,40.0,43.0,15.0,31.0,-16.4802,-20.23578,9,5,8,13,-16.456,-20.6184,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-24.2,-29.22,
ANK0777,23.0,34.0,30.0,44.0,33.0,-13.1164,-18.35196,13,8,11,8,-13.31,-16.799,3,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-9.196,-10.0844,
BAW0780,39.0,17.0,19.0,19.0,23.0,-13.5278,-19.12742,12,7,10,9,-15.004,-17.5756,3,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-9.196,-10.0844,
VKE0655,36.0,49.0,17.0,50.0,26.0,-15.5644210526,-20.2644,9,4,9,10,-17.424,-21.9536,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-8.228,-17.0692,
CMS2897,47.0,44.0,44.0,21.0,27.0,-17.0529333333,-20.6271066667,15,4,10,16,-17.666,-20.7274,1,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-12.584,-24.6376,
ICH2378,47.0,14.0,20.0,26.0,34.0,-13.8424,-17.6720266667,10,8,9,8,-11.132,-14.3148,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-8.228,-23.8292,
CIT0310,31.0,34.0,36.0,34.0,26.0,-14.9556,-20.7501733333,13,6,13,9,-16.94,-21.026,3,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-18.392,-14.4488,
JHM0583,38.0,46.0,41.0,36.0,32.0,-16.1333333333,-19.8844444444,9,4,8,11,-17.666,-19.1674,2,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-10.648,-25.0872,
AMH3562,28.0,23.0,18.0,32.0,27.0,-13.8666,-17.69674,14,7,11,13,-13.552,-16.3528,4,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-8.712,-18.2568,
CUP2764,38.0,16.0,18.0,38.0,37.0,-14.8588,-17.89532,13,8,10,10,-15.488,-16.1632,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-17.424,-20.9136,
SAB3286,19.0,15.0,45.0,20.0,32.0,-15.0385714286,-20.539,12,8,13,17,-17.666,-22.2874,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-20.328,-32.1992,
CJT1106,35.0,37.0,12.0,17.0,34.0,-14.7433846154,-21.5761230769,5,2,6,3,-16.94,-22.846,1,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-19.36,-19.424,
JBM3933,39.0,38.0,22.0,38.0,33.0,-13.4713333333,-18.8762,15,6,16,17,-13.794,-19.5466,3,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-16.456,-15.9384,
FVR0881,37.0,40.0,11.0,23.0,24.0,-13.7512941176,-20.0076941176,8,4,10,8,-10.164,-19.7396,1,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-5.324,-23.4636,
VEW0278,45.0,40.0,38.0,19.0,25.0,-13.6793684211,-20.3737473684,6,5,11,9,-14.52,-20.028,4,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,13,-9.68,-12.832,
KAH2460,26.0,24.0,40.0,16.0,29.0,-14.4232,-20.4491466667,7,4,7,4,-15.488,-21.8832,1,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-7.26,-13.654,
AJP1199,36.0,19.0,40.0,26.0,31.0,-14.1633684211,-19.5634526316,9,7,10,8,-14.52,-21.588,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-16.94,-26.486,
HCB1643,30.0,27.0,39.0,18.0,38.0,-16.335,-20.1172142857,16,5,9,14,-17.908,-18.9812,1,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-19.844,-14.3716,
BKW1032,45.0,43.0,17.0,42.0,25.0,-14.9394666667,-18.6652533333,9,4,7,7,-15.972,-15.7908,1,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-10.648,-24.5672,
OSC1925,37.0,17.0,26.0,45.0,35.0,-14.7136,-20.08704,5,2,6,8,-16.94,-22.326,0,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-17.908,-22.6212,
DOT1898,35.0,27.0,42.0,20.0,43.0,-14.52,-23.668,4,2,9,10,-16.456,-27.3784,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,14,-10.648,-26.6472,
NCM3725,39.0,40.0,23.0,43.0,34.0,-15.488,-20.1797517241,14,4,10,10,-17.424,-20.9136,0,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-6.776,-17.6664,
NDA0536,37.0,36.0,23.0,43.0,25.0,-14.3471428571,-18.4895714286,9,5,6,9,-16.456,-17.2384,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-17.908,-21.0612,
GDG2354,32.0,36.0,39.0,39.0,28.0,-16.2946666667,-20.6038666667,16,6,9,19,-18.15,-18.535,3,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-7.26,-12.094,
